feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
-1.6298541162392457,1.539680751523277,-0.7931828225903809,-0.2589754660382619,0.2136994699686898,-0.3703956141641727,-0.8811462283550494,-1.5327179818262564,0.21668066106596107,0.9990004995003747,0.9588460755226073,1.0040080320963853,0.2377520088910458,-1.6060665670706422,-0.8701615417291023,-0.10046428000119251,-1.569713277282004,0.6725718452040184,0.7280516001184109,1.2121890796492811,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.466012396218154,-0.8050201746305188,-0.9670260321237009,-1.3842059743783062,-0.8247623943338167,-0.15562717317601846,-1.6243338740042534,-0.4887666904990118,-0.9159805072893148,-1.0010005005003753,0.9588460755226073,-0.9960079680956174,1.2578981292485496,-0.7379224767621869,1.4627112243007223,-0.42522901730262813,-1.3718855855107441,-0.5720488320710307,1.2492212091449957,-0.7070095800834469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.6224324725123953,1.365709611525205,1.5710848270627797,-1.5825224624382375,-0.710308264128433,0.3246008227863157,-0.4885841574319051,-1.4183835224515533,-0.31330158334044134,-1.0010005005003753,0.9588460755226073,-0.9960079680956174,0.40004798258428503,0.13022161354626835,-1.4533797332365583,1.3927769183826988,-0.13546251194036976,1.0134665387698907,-0.695810251103025,-1.221257311073725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.355088528820736,-0.5743618092398161,-0.1209890790615413,-0.01323546996399916,0.7440966587253461,0.4724213243287854,1.6948486336989137,0.25729135123623287,-0.9663991721332866,0.9990004995003747,-1.0429202616853412,1.0040080320963853,0.4232331216833192,1.577128430727027,-1.4533797332365583,0.18573464474569654,1.4471590222297088,-0.48853507069982466,0.01612067450769246,1.4004168130302286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
-1.0134408730456477,0.6317077792861465,0.12239141428510744,-1.1255322943001351,-1.1367196882472712,-1.4458154857107337,0.05640796053803367,1.0850747947712027,-0.3426147605753087,-1.0010005005003753,0.9588460755226073,-0.9960079680956174,0.28412228708911413,1.2877470672908753,0.8794930327932661,-0.5043904220198534,-0.7784025101969643,0.24602451961517238,-0.695810251103026,1.2121890796492805,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1.714417733027514,-0.192211720817084,-0.8511305591014875,-0.03910283797181649,-1.4898525533931506,-0.586124373955851,-0.12337197533294646,-0.5528381749795217,0.01617852877946808,0.9990004995003747,0.9588460755226073,1.0040080320963853,-0.8055792505654922,0.13022161354626835,0.29627484128581,-1.8048025576310163,0.8042190239731143,0.20322104755447584,-0.695810251103025,-1.221257311073725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1.3510099254730796,-1.162736114177117,0.5743837590717406,-0.026169153967907824,-1.298630409025619,-0.6488880671861804,-0.4712625611765875,-0.2903156848797629,1.159392440939296,-1.0010005005003753,0.9588460755226073,1.0040080320963853,1.6288603548330964,0.7089843404185718,0.29627484128581,-0.7831468215369185,-0.9267732790254094,-1.0010155858702385,-1.4077411767137433,-0.004534115712222211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.03538166014943019,-1.0816147399083529,0.4816673806539705,-1.474741762405666,0.04899718503899104,0.1997593783281744,1.0627015366759032,-0.9694776153634231,0.48167178326916193,-1.0010005005003753,-1.0429202616853412,-0.9960079680956174,0.655084512673661,-1.0273038401983388,-0.28694335022164613,1.124169416906302,0.5569344092590393,-1.0284063289399858,1.4399825257291292,-0.0045341157122218674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
-0.0037191799038954506,1.6354626151177218,-0.9206678429148153,-0.3969347620799529,-0.22457610179338963,-1.336544924709734,-1.4228563596660857,-0.801461264037459,1.3634121544939728,0.9990004995003747,-1.0429202616853412,1.0040080320963853,-0.5737278595751504,0.7089843404185718,1.4627112243007223,-0.34877398539624904,-0.08600558899755531,1.5552810557572754,-1.4077411767137433,-0.004534115712222211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
0.7023959904708607,-0.79426914912502,0.05285413047177967,0.09454523006857214,-1.0857736424851188,0.21752527619337125,1.6248329183089985,-0.9307159054158077,1.3950703859076294,0.9990004995003747,0.9588460755226073,-0.9960079680956174,-1.2692820325461756,0.13022161354626835,-1.4533797332365583,-1.0903201355678587,0.012908256888074711,-0.6628022644837892,-0.695810251103025,-1.221257311073725,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1.4752125938777596,1.3422528286041164,-0.22529500478153347,-0.22017441402653626,0.1767112449632914,1.5995612228651477,-0.16786112782028836,-0.11472038449477714,-1.7062637655413393,-1.0010005005003753,0.9588460755226073,1.0040080320963853,0.44641826078235336,0.7089843404185718,-0.8701615417291023,0.038237326554628505,-1.1246009707966693,1.9519731990222324,-1.4077411767137433,-0.004534115712222211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.9283390446942925,-0.8196806639561991,0.4005405495384206,0.44806592617540614,0.10203690391465674,1.2352574253282307,1.2481337829038819,-0.03432339627550793,1.1887056181741633,0.9990004995003747,0.9588460755226073,-0.9960079680956174,0.5855290953765584,-0.1591597498898834,0.8794930327932661,0.1992665087999231,-0.3827471266544448,-0.9042130752882246,0.016120674507692983,-1.4094850444546727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.007781067170612141,-0.6613473792388521,-1.3610706403992272,0.17214733409202337,-1.2386117797715763,-1.1691750760955224,1.2479514503117204,1.327699047765818,1.0773155446816673,-1.0010005005003753,-1.0429202616853412,1.0040080320963853,0.6087142344755926,0.4196029769824201,0.29627484128581,-1.2141366916640315,0.8042190239731143,-0.63002880975006,-1.2169798601296096,-0.7070095800834478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
-0.3257260979901031,-1.3894850157476384,0.38895100223619944,-1.336782466363975,1.1439882234063516,1.5554551521032878,0.5085927890979028,1.4538773629578483,0.3913871973857705,0.9990004995003747,0.9588460755226073,-0.9960079680956174,0.07545603519780657,0.9983657038547236,-0.8701615417291023,1.2554284982322987,0.5569344092590393,-1.3399071187734821,-1.2169798601296096,0.6979413486590035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
-1.7034556975160935,1.0001747443382436,0.8873015362317191,0.676561010244457,0.3134978883794816,0.10475641097953366,1.682085352247627,0.63306459489506,0.597751965119237,0.9990004995003747,-1.0429202616853412,-0.9960079680956174,-0.38824674678287696,0.13022161354626835,1.4627112243007223,0.7229496476984886,0.6558482551446693,0.26106666895996855,-0.695810251103025,-1.221257311073725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.33208803467172165,-1.6338265045089762,-1.4653765661192204,-1.0263740502701695,0.6701202087145495,-0.9965234740619281,-0.8423093862247057,-1.217939896461621,1.2578847164484503,0.9990004995003747,0.9588460755226073,1.0040080320963853,-0.782394111466458,-0.7379224767621869,1.4627112243007223,0.9671997938772763,0.3591067174877798,-1.554827745812656,1.2492212091449957,-0.7070095800834469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1.528113730420493,0.9776953273722006,-0.8627201064037087,1.3318676664424904,0.4160878709416245,-1.3236492150624095,0.5928304466763941,-0.4413423256767398,1.409140710980366,0.9990004995003747,0.9588460755226073,-0.9960079680956174,1.721600911229233,-0.7379224767621869,-1.4533797332365583,-0.6708323498868386,1.1504174845728188,1.54493460740825,1.2492212091449957,-0.7070095800834469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.8564993012692598,1.5895264152305906,0.4005405495384206,-0.4400470420929816,-1.2602464019445452,1.0971773002215062,-1.459869875874817,0.4373123663392634,-0.5126311885375396,0.9990004995003747,-1.0429202616853412,1.0040080320963853,-0.22595077308963774,-0.7379224767621869,0.8794930327932661,-0.7033088236169822,-1.4707994313963741,1.9366958415915219,1.2492212091449957,-0.7070095800834469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.6063154105271444,0.8154525788346727,-0.6077500657548388,1.3448013504463994,0.03364358220656165,1.129965327941831,0.3390234783879517,1.60754684761489,-0.7811398920089248,0.9990004995003747,0.9588460755226073,-0.9960079680956174,1.3738238247437204,-0.7379224767621869,0.8794930327932661,-1.1721879130959294,0.3591067174877798,1.3825638663380408,1.2492212091449957,-0.7070095800834469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.21992382490463538,-1.0952978632789878,-0.5034441400348466,0.6808722382457602,0.21928259827139143,0.9798812177910544,0.8440847586745793,-0.26797736177683534,-1.3134671905941164,-1.0010005005003753,0.9588460755226073,1.0040080320963853,0.8869359036640028,1.577128430727027,1.4627112243007223,-0.5882879791560571,-0.6300317413685198,-1.0645065397665752,0.01612067450769246,1.4004168130302286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.36482693804342875,-0.7649481704736594,0.35418236032953504,-0.6771645821646384,0.7371177483469693,1.4131907807812079,0.051484980549680336,-0.44169190819791243,-0.4938707551072245,0.9990004995003747,0.9588460755226073,1.0040080320963853,0.7478250690697976,0.9983657038547236,0.29627484128581,0.914425524065792,0.3591067174877798,-0.7809444093928918,-1.2169798601296096,0.6979413486590035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.1353434920354268,0.30917701412118076,0.2846450765162073,0.2066371581024462,-1.3070051014796715,-0.15933125998961162,0.5293787046042836,-0.14879768865868018,0.535608029381318,0.9990004995003747,0.9588460755226073,1.0040080320963853,1.1419724337533788,0.7089843404185718,1.4627112243007223,-1.1545964898254344,0.012908256888074711,-0.04882387616449121,-1.4077411767137433,-0.004534115712222211,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
